id_cpte,lag_pay1,lag_pay2,lag_pay3,lag_pay4,lag_pay5,lag_pay6,lag_pay7,lag_pay8,lag_pay9,lag_pay10,lag_pay11,lag_pay12,lag_pay13,delqcycle1,delqcycle2,delqcycle3,delqcycle4,delqcycle5,delqcycle6,delqcycle7,delqcycle8,delqcycle9,delqcycle10,delqcycle11,delqcycle12,delqcycle13,avg_balance,avg_cashbalance,creditlimit_max,lag1,lag2,lag3,lag4,lag5,lag6,lag7,lag8,lag9,lag10,lag11,lag12,lag13,default,date,num,avg_pay,total_reversal,total_exceed,no_obs
10891728,30,30,5,-12,-3,-23,3,-11,3,-4,-8,-22,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,12145.007,30.265715,21100,23,25,25,26,25,25,25,26,25,26,28,27,29,0,20789,37,748.73651,0,0,1
10899676,30,30,-9,6,23,18,5,8,-4,-2,5,-8,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,7274.835,12.205,10700,12,11,14,8,7,9,12,11,13,8,14,11,8,1,19693,31,487.82419,0,0,1
10901375,30,30,30,0,-3,-10,15,-11,13,30,-5,0,-9,0,0,0,0,0,0,1,0,0,0,0,0,0,1311.4373,0,5200,13,8,14,9,12,14,13,11,14,11,12,12,14,0,19693,22,655.41315,0,0,1
10917213,30,30,20,21,18,19,22,26,19,16,20,16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,165.20642,0,1200,3,1,7,4,1,3,6,3,7,1,4,3,5,0,20789,12,83.78083,0,0,1
10921623,30,30,-17,11,30,-19,-16,-18,11,-18,-17,-7,30,0,0,0,0,0,0,0,0,0,0,0,0,0,13428.31,10,13800,20,22,22,16,18,21,18,19,18,19,19,22,22,0,19693,18,398.77777,0,0,1
10931602,30,30,-7,-1,-3,-9,-3,-6,-6,-5,-6,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,1351.6436,0,5200,10,12,15,9,12,14,10,11,14,12,12,11,11,0,19328,13,1243.147,0,0,1
10935620,30,30,-3,-12,-7,-11,-11,-20,-7,-2,-13,-4,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,1303.1765,0,14100,18,18,21,16,15,20,20,21,21,15,19,21,18,0,19693,15,1483.0894,0,0,1
10938092,30,30,11,5,16,15,16,6,20,6,12,22,24,0,0,0,0,0,0,0,0,0,0,0,0,0,413.52713,1.53,1100,-1,1,4,-2,-1,1,3,1,5,2,2,4,-2,0,20423,15,33.179333,0,0,0
10946424,30,30,-1,2,4,30,30,-3,-17,-21,-10,1,-3,0,1,0,0,0,0,1,2,0,0,0,0,0,1033.79,288.67786,1500,23,29,28,25,25,28,28,29,25,25,26,25,28,0,19693,11,404.58728,0,0,0
10953137,30,30,24,5,7,1,6,7,0,22,20,22,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2983.5786,7.6514287,3300,5,2,5,5,2,7,2,3,4,5,4,6,1,0,19693,43,213.23233,0,0,1
10956668,30,30,-15,2,-8,-8,2,8,7,-12,6,-3,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,1815.4293,31.449999,5200,17,16,19,16,19,20,17,20,19,18,18,21,22,0,20789,79,245.17709,0,0,1
10960775,30,30,-13,-4,-13,-7,-6,-10,-4,-5,-13,-6,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,1523.8143,0,5200,27,25,28,23,29,25,24,28,25,22,29,28,26,0,20058,12,1547.7008,0,0,1
10970113,30,30,-6,-5,-3,-8,-13,-7,-8,-7,-5,-11,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,3631.3906,0,4400,27,29,25,27,26,28,30,30,28,24,26,26,27,1,20423,12,462.63333,0,0,0
10975617,30,30,30,8,30,-11,-1,14,15,30,10,-6,11,0,0,1,2,1,0,0,0,0,0,1,0,1,2544.73,52.287144,2600,13,8,11,10,7,12,12,11,14,8,11,10,11,1,19693,13,290.33844,0,0,1
10978414,30,30,25,22,31,26,24,28,25,25,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,2306.2815,0,6300,2,-1,1,2,-1,-1,0,1,4,-2,-1,0,-1,0,20789,13,2320.7307,0,0,1
10986617,30,30,-8,-8,-10,10,-14,-13,-7,-10,-15,-18,15,0,0,0,0,0,0,0,0,0,0,0,0,0,13364.893,0,15300,16,15,13,12,14,12,14,14,12,13,15,18,13,0,19328,27,898.31482,0,0,1
11004708,30,30,3,1,15,-10,-3,-3,-3,-7,-8,-3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1140.2665,0,5800,10,7,9,6,6,12,7,6,9,10,9,10,9,0,19328,12,1049.6208,0,0,1
11008110,30,30,12,16,24,30,11,26,26,18,17,17,25,0,0,0,0,0,0,0,0,0,0,0,0,0,7250.4585,1102.2507,8600,-1,2,4,1,1,-2,3,-1,4,2,-1,4,1,0,20423,16,200.1875,0,0,1
11010661,30,30,-10,-9,-6,-3,-5,-7,-6,-14,-8,-8,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,1903.2693,0,10200,26,21,26,23,20,22,23,21,22,23,27,26,21,0,19693,24,949.37915,0,0,1
11027773,30,30,-3,-3,-3,30,-1,6,-18,-22,-6,-26,-6,0,0,0,0,0,0,0,0,0,1,0,0,0,746.49426,9.7699995,900,25,18,19,22,18,22,22,22,19,22,23,26,20,1,19693,27,260.05853,0,0,1
11028821,30,30,-21,-17,-20,-12,-22,-22,-19,-19,-27,-3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,832.97717,0,5300,27,22,24,21,21,23,27,24,24,21,28,27,25,0,20423,14,1205.5643,0,0,1
11048406,30,30,18,1,-2,6,2,0,15,11,-5,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,67.629288,0,3300,4,4,8,5,4,7,7,7,5,6,8,5,4,0,20423,33,118.50152,0,0,0
11057521,30,30,22,30,-8,30,6,2,30,6,3,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,422.09644,0,1100,4,8,8,3,8,8,3,7,9,3,8,5,4,0,20789,12,149.00999,0,0,0
11060083,30,30,-7,-6,6,-13,-12,9,-11,-15,-23,-7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,777.99139,25.472143,1500,25,19,20,23,22,19,22,19,19,22,24,22,23,0,19328,92,114.73663,0,0,1
11096579,30,30,3,11,-13,11,0,4,-17,7,-11,-13,3,0,0,0,0,0,0,0,0,0,0,0,0,1,5833.6147,828.05072,15300,17,18,19,15,18,18,20,20,22,18,22,21,22,0,20789,25,976.67682,0,0,1
11113395,30,30,2,-6,-11,3,4,-12,-6,-11,2,-8,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,2819.7642,60.380714,5300,21,16,18,18,15,21,19,20,18,18,21,21,18,0,20058,31,161.85902,0,0,1
11116938,30,30,-5,-4,17,-5,-2,-5,-4,0,-4,-8,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,3103.4392,1211.2928,18200,16,15,13,12,12,14,13,11,13,12,12,17,16,0,19328,13,1884.5977,0,0,1
11144282,30,30,-11,-15,-2,-6,2,-10,-12,-15,-9,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,2972.3745,3,3200,21,21,19,20,18,18,18,18,21,17,22,22,19,0,20789,24,215.65875,0,0,0
11144570,30,30,22,23,30,24,24,26,26,22,23,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,699.83997,0,13000,0,2,5,2,-1,1,3,-2,1,2,-2,0,-1,0,19328,12,654.47162,0,0,1
11148492,30,30,-7,-3,-3,-3,-3,-7,6,6,2,6,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,789.12286,0,2700,16,12,16,12,11,12,14,14,16,13,12,17,16,0,20789,17,501.68411,0,0,1
11159734,30,11,11,5,-2,-4,-1,0,-1,4,-7,-2,-5,0,1,0,0,0,0,0,0,0,1,0,0,0,1883.2021,0,2100,21,18,18,16,19,20,17,18,18,19,21,21,21,0,20058,15,190.50801,0,0,0
11168415,30,30,-10,1,-7,-7,-9,-7,-4,-6,-2,-11,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,4820.1294,0,5200,28,29,29,24,27,26,30,30,26,26,26,25,29,1,20789,12,213.81667,0,0,1
11169171,30,30,9,-5,10,-3,17,20,13,20,18,30,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,4897.2886,12.065714,5200,8,9,10,10,9,8,7,6,10,10,9,13,10,0,19693,20,153.5,0,0,1
11201173,30,17,16,17,17,15,-10,17,-11,-1,-10,1,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,2042.0693,0,5300,13,12,13,9,12,14,11,11,16,9,16,18,15,0,20789,25,996.896,0,0,0
11205188,30,30,8,13,9,4,1,-4,1,-10,-13,4,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,3362.8101,37.350712,6500,17,15,15,12,15,15,16,13,18,13,13,15,13,0,19693,28,1162.7965,0,0,1
11210748,30,30,-10,30,0,30,-27,30,-23,1,30,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,989.49072,0,5200,26,29,24,26,28,25,27,29,27,26,29,27,29,0,20423,13,1078.8616,0,0,1
11228661,30,30,7,9,1,0,1,26,6,25,24,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,217.62785,0,5300,3,0,6,0,3,5,4,0,6,0,0,4,3,0,19328,37,268.15298,0,0,1
11228728,30,30,30,8,0,16,30,6,22,22,5,-5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,191.22714,0,1400,1,1,3,3,0,2,1,1,4,0,3,5,4,0,19328,13,314.91,0,0,0
11231068,30,30,30,2,4,24,23,16,-5,30,25,22,21,0,0,0,0,0,0,0,0,0,0,0,0,0,35.497856,0,700,3,3,2,-1,0,5,0,0,5,3,0,1,2,0,19328,22,53.857727,0,0,1
11231856,30,27,17,30,16,-4,27,2,20,30,-3,-3,30,0,0,0,0,0,0,1,0,0,0,0,0,0,463.98785,0,500,6,1,4,4,2,6,2,3,5,5,4,3,4,1,19693,19,86.945786,0,0,1
11245928,30,30,21,27,5,20,23,24,22,22,27,28,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2780.2742,0,18100,4,3,5,-1,3,5,3,3,3,0,-1,1,0,0,20789,13,2681.1702,0,0,1
11253562,30,30,-6,-15,-20,-5,-4,-6,-11,-8,-10,-9,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,2174.5171,0,2600,27,26,24,25,26,28,25,26,28,25,29,28,25,0,20789,16,172.34375,0,0,0
11256067,30,30,-6,-2,-8,-12,-10,30,-16,-9,-11,-7,-18,0,0,0,0,0,0,0,1,1,0,0,0,0,5654.6865,2.3807144,6500,21,19,22,19,22,22,22,22,22,19,23,22,20,1,19328,14,343.70929,0,0,1
11257325,30,30,-9,3,30,5,-1,-14,-13,-5,-15,-1,-2,1,0,0,1,1,2,0,0,0,0,0,0,0,1728.5172,5.7142859,3800,22,24,25,24,20,23,25,24,26,21,27,26,21,0,20058,36,216.60529,0,0,0
11262871,30,30,-9,-6,0,-1,1,-15,-24,7,-26,-15,-14,0,0,0,0,0,1,0,0,0,1,0,0,0,496.60001,0,600,24,28,28,25,29,28,28,26,27,22,26,27,26,1,20789,38,51.656055,0,0,0
11273912,30,30,-9,-10,-3,-21,-21,-24,-4,5,-14,-7,3,0,0,0,0,0,0,1,0,0,0,0,0,0,3456.5386,0,3800,23,21,27,24,25,26,23,24,24,24,28,25,26,0,19693,24,151.80125,0,0,0
11274610,30,30,8,5,23,12,-1,22,18,4,8,12,-4,1,2,0,0,0,0,0,0,0,0,0,0,0,511.28427,2.8571429,800,7,9,11,8,6,8,9,5,11,8,7,9,6,0,20789,47,132.33488,0,0,0
11277290,30,30,-3,-18,-20,-15,7,-13,-1,-17,-1,-17,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,2085.5601,0,15200,22,19,19,22,22,22,21,19,22,23,24,25,23,0,19328,32,786.67786,0,0,1
11284133,30,30,4,-1,-10,-16,0,30,-19,-7,30,-7,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1549.2821,72.032852,2100,21,19,19,18,15,21,19,21,21,19,19,19,21,0,20789,21,1388.3933,0,0,1
11323682,30,30,16,22,30,-3,-5,6,2,-2,30,19,19,0,0,0,0,0,0,0,0,0,0,0,1,0,2538.158,785.92719,20300,8,10,9,6,10,8,8,7,12,7,10,9,6,0,19328,14,4681.4751,0,0,1
11335031,30,30,-3,21,16,30,25,23,24,20,18,14,25,0,0,0,0,0,0,1,0,0,0,0,0,0,1739.5614,180.00928,5100,3,4,8,5,5,6,2,4,4,4,8,7,4,0,20789,16,1182.6825,0,0,1
11342570,30,30,-10,-2,-3,-10,-5,-4,2,-2,-5,-3,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,7298.8545,.89142853,10800,21,18,23,22,19,23,21,19,19,22,21,22,24,0,19328,12,888.82501,0,0,1
11346742,30,30,-5,0,-4,-11,-4,-5,-10,-3,-12,-7,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,2296.283,0,20200,14,12,13,10,14,12,10,11,15,12,15,18,12,0,20423,12,2223.1633,0,0,1
11363681,30,30,-7,-6,-4,30,-5,-5,-7,20,30,-5,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,5240.543,0,21100,9,6,11,9,5,6,7,8,9,9,7,8,8,0,19693,12,5219.7456,0,0,1
11378033,30,30,23,19,14,18,23,17,22,19,13,11,21,0,0,1,0,0,0,0,0,0,0,0,0,0,628.09637,0,17800,5,2,4,1,2,7,5,3,4,4,8,7,5,0,20423,12,639.06329,0,0,0
11397782,30,30,17,19,30,-10,20,20,17,30,15,16,21,0,0,0,0,0,0,0,0,0,0,0,0,0,968.44861,3.8957143,2200,7,10,9,7,9,11,10,7,9,7,12,10,7,0,19328,13,104.53846,0,0,0
11408880,30,30,-5,30,-21,-1,-4,2,-4,30,-7,30,6,0,0,0,1,0,1,0,0,0,1,0,1,2,1222.5808,283.70499,1700,25,23,25,21,21,26,23,21,23,23,23,23,22,0,20423,8,827.25623,0,7,0
11412908,30,30,-4,-1,-1,-5,-3,16,-4,-6,-12,-9,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,14095.844,1713.7335,21400,14,15,12,10,11,11,13,12,13,12,16,17,15,0,20058,13,417.15384,0,0,1
11413784,30,30,9,30,14,30,1,11,3,9,3,10,6,0,0,0,0,1,0,0,1,0,1,0,0,0,244.60928,0,7800,3,8,9,2,5,8,3,4,5,6,9,5,5,0,19693,11,132.59546,0,0,1
11419472,30,30,4,14,17,7,11,24,20,17,30,6,20,2,1,2,1,0,0,0,1,0,0,0,1,2,1472.2079,212.18214,1500,0,1,4,-1,-1,1,2,1,2,2,-1,3,-2,1,20789,13,379.41,0,21,0
11421219,30,30,-24,-13,-16,-19,-23,-23,-21,30,-8,30,0,0,0,0,0,0,0,0,0,0,1,0,1,1,9249.7832,1248.1943,14000,28,27,25,26,29,25,31,26,26,23,29,29,29,1,20423,27,862.83557,0,0,1
11440341,30,30,-2,-1,-9,-18,6,-18,10,-22,4,-12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2537.1663,0,2600,24,19,20,19,18,22,22,19,19,23,24,23,21,0,20058,49,384.91058,0,0,1
11448617,30,30,7,5,1,20,3,3,0,5,14,-1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,921.88287,58.739998,1200,2,-1,1,2,-1,2,3,-2,5,-2,1,4,-1,1,20058,52,119.97211,0,0,0
11453332,30,30,2,6,8,8,4,5,6,7,9,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,915.21497,0,5200,4,8,9,5,7,5,7,5,9,6,5,5,7,0,20058,12,910.60669,0,0,1
11465219,30,30,2,-11,-21,3,1,3,-14,3,-20,-11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,548.44214,0,1000,23,18,21,19,22,22,17,18,22,20,22,25,19,0,19328,29,130.46931,0,0,0
11477192,30,30,-11,-10,1,-8,-8,30,-2,30,-16,-16,-1,0,0,0,0,0,0,0,1,0,1,0,0,0,5878.5288,1275.34,6600,25,18,23,23,18,20,25,20,22,19,21,23,23,0,20789,31,348.61871,0,0,1
11479099,30,30,-16,-9,-11,-9,-8,0,-4,1,-5,-7,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,5268.4741,30.449999,20300,19,18,17,18,17,19,15,18,17,14,18,21,18,0,20423,14,4863.5972,0,0,1
11481569,30,22,-2,2,16,0,9,-7,0,0,13,-2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,601.70715,39.684288,800,10,6,9,7,9,9,8,10,12,9,12,10,10,1,20058,63,194.89017,0,0,1
11483381,30,30,-9,1,4,-5,0,30,-13,0,-4,7,6,0,0,0,0,0,0,0,1,0,0,0,1,0,2546.5999,382.91,15200,20,19,21,18,15,20,19,18,19,16,19,22,19,0,20423,13,987.63922,0,0,1
11483770,30,30,-6,-5,-23,-8,30,-8,-12,30,-4,-19,-18,0,0,0,0,0,0,1,0,0,1,0,0,0,2115.3872,396.47928,2700,27,25,27,25,25,28,28,29,24,23,26,24,25,1,20423,12,320.84583,0,5,0
11486745,30,30,30,30,30,30,26,30,30,30,30,7,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,302.06357,0,10300,3,2,5,2,-1,1,4,0,6,2,2,4,3,0,20058,5,2063.7561,0,0,1
11510050,30,30,-8,30,0,30,17,15,9,12,30,-10,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,650.45715,0,2200,13,14,13,13,14,11,10,12,12,13,12,14,13,0,20423,11,600.1618,0,0,1
11515408,30,30,4,2,4,7,8,0,1,2,30,-21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,223.8243,0,3800,19,14,21,15,15,17,16,14,21,18,20,21,18,0,19328,12,230.66917,0,0,0
11517595,30,30,-13,-10,-6,19,17,14,15,30,-8,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,908.81995,.82071429,7800,11,9,15,11,8,10,12,14,14,12,11,12,11,0,20058,13,839.9823,0,0,1
11526670,30,30,7,5,3,15,1,30,4,32,30,11,24,0,0,0,0,0,0,0,0,1,0,0,1,0,7809.8564,59.649284,8700,2,-2,2,2,1,1,2,1,1,-2,-2,3,-1,1,19328,15,364.14133,0,0,1
11530003,30,30,-1,6,0,-1,-2,-6,-7,-2,-6,-7,30,0,0,0,1,0,0,0,0,0,0,0,0,1,1266.2029,0,1500,23,22,23,21,22,23,26,25,27,24,25,25,26,0,19328,11,312.83636,0,3,0
11536649,30,30,15,5,22,-5,8,-3,9,-4,-5,-8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,11213.683,14.934999,14100,13,10,11,11,7,13,8,11,11,7,10,10,11,0,20423,34,2714.7363,0,0,1
11536808,30,30,-13,-8,-14,1,2,-16,-16,-8,-15,-7,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,9946.0186,238.34785,12300,20,19,18,17,19,22,17,19,21,16,23,22,19,0,19328,20,700.32001,0,0,1
11538838,30,30,-8,7,-1,-7,-2,-4,9,3,5,15,30,0,0,0,0,0,0,0,0,1,0,0,0,0,4814.7153,0,7900,16,12,16,9,12,14,11,12,12,10,13,15,15,1,20058,13,2309.9614,0,0,1
11584702,30,30,30,30,30,-12,30,1,6,3,-3,-10,-14,0,0,0,0,0,0,0,0,1,0,0,0,0,812.84143,0,6600,14,11,15,10,14,12,14,12,15,12,16,18,16,0,19328,10,1077.406,0,1,0
11593406,30,30,-3,-4,-4,-7,-1,-13,-11,-5,-12,30,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,1685.5735,0,5300,16,16,16,17,16,19,15,17,16,13,20,17,18,0,19328,13,1528.1854,0,0,1
11617440,30,30,19,10,13,19,3,-3,14,10,7,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,711.875,0,2200,2,5,5,4,1,3,3,7,5,5,5,6,4,0,20058,40,407.93826,0,0,0
11620706,30,30,-6,-2,-4,-3,-1,-8,-3,-3,0,-11,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,603.52863,39.769287,5000,18,13,18,16,15,16,14,16,15,16,16,15,17,0,19328,15,443.48132,0,0,1
11632947,30,30,-6,9,12,30,-4,-2,-3,30,-8,30,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1544.5671,0,18300,11,10,9,7,6,8,7,6,10,10,12,10,7,0,19328,12,1565.0092,0,0,1
11657809,30,30,2,3,1,4,10,30,1,3,-15,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,520.86572,0,22200,16,17,17,15,14,16,18,18,21,14,21,17,15,0,19693,16,662.71252,0,0,1
11659276,30,30,-19,-5,-13,-16,-11,-9,4,-20,-4,-12,-21,0,0,0,0,0,0,0,1,0,0,1,1,1,7163.146,0,7200,22,21,22,22,18,22,24,22,23,22,24,26,21,1,20423,41,401.91,0,0,0
11659509,30,30,-11,-12,4,4,16,5,11,3,4,-1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2764.6873,0,25300,18,13,19,13,13,15,14,13,19,13,19,20,18,0,19693,13,2858.6553,0,0,1
11661117,30,30,30,30,30,30,30,30,16,16,7,30,4,1,2,3,0,0,0,0,0,0,0,0,0,1,80.422859,0,1300,7,8,5,5,7,5,4,7,6,3,8,4,8,1,19328,8,444.315,0,0,1
11666975,30,3,-9,-5,-19,-12,-28,-22,-12,-13,-18,-2,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,8944.5869,760.44,9200,24,26,25,23,28,27,28,25,24,25,26,24,28,1,19693,55,624.258,0,0,0
11671745,30,30,12,10,4,30,14,11,15,12,-4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,259.11713,0,1300,16,11,15,10,15,12,10,14,12,9,15,14,13,0,20789,14,387.12357,0,0,0
11681322,30,30,-16,-1,-6,-18,-16,30,-15,13,5,-12,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,723.34216,3.2464287,1200,15,16,16,13,17,18,18,17,16,16,17,17,15,0,19328,23,444.50827,0,1,0
11683832,30,30,-16,-1,6,-11,-2,-11,-5,-14,2,-16,-19,0,0,0,0,0,0,0,0,0,0,0,0,0,273.90927,0,2300,23,20,23,23,20,23,23,23,25,20,23,24,24,0,20058,32,189.68657,0,0,0
11692706,30,30,-2,14,13,19,15,8,13,16,4,-3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,10031.399,0,12200,6,5,4,5,5,6,3,3,7,4,7,3,4,0,20789,69,325.29825,0,0,1
11697482,30,30,3,20,23,16,7,9,1,9,6,27,23,0,0,0,0,0,0,0,0,0,0,0,0,0,317.10715,0,900,2,-2,1,-2,-2,2,3,-2,4,1,2,0,-2,0,20789,26,408.30463,0,0,0
11704875,30,30,-5,-2,-2,-7,-2,-4,-10,0,-5,-3,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,981.76788,0,7600,10,12,12,12,9,14,9,10,15,8,12,12,14,0,20058,12,986.73999,0,0,1
11732125,30,30,4,5,5,-18,2,-10,2,-4,2,-8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,18439.871,0,18300,18,16,16,17,16,19,18,17,20,13,17,17,17,0,19328,35,580.51428,0,0,1
11742957,30,30,12,6,15,23,20,3,-1,16,15,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1458.6449,0,7300,5,3,6,3,4,3,4,4,6,4,7,2,4,0,19693,59,144.7383,0,0,1
11748001,30,30,3,14,14,1,5,6,15,13,2,18,-4,0,0,0,0,0,0,1,0,0,0,0,0,0,1094.6115,299.68716,1800,4,7,5,5,8,4,7,5,6,6,9,7,8,0,20789,22,259.26682,0,0,0
11759196,30,30,27,21,20,26,25,27,8,24,21,20,27,0,0,0,0,0,0,0,0,0,0,0,0,0,546.50354,0,20200,0,-1,2,-1,1,2,-1,-2,4,2,1,4,-1,0,20789,14,686.86926,0,0,1
11760718,30,8,0,7,-9,-13,-8,-20,-2,-16,-9,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,9963.292,78.909286,30100,24,21,21,17,21,21,21,22,19,17,19,22,20,0,19693,195,465.07193,0,0,1
11774773,30,30,18,1,21,0,19,-6,8,-2,9,-6,30,0,0,0,0,0,0,0,0,0,0,0,0,1,6764.4688,0,6500,7,9,11,6,8,6,10,6,11,5,9,12,8,1,19328,36,257.4675,0,1,0
11795315,30,30,-11,0,0,5,-5,1,-4,-6,15,13,-6,0,1,0,0,0,1,0,0,0,0,0,0,0,5122.521,334.21359,5200,7,6,13,6,7,9,8,6,13,7,13,10,7,0,19693,22,700.02271,0,0,1
11800109,30,30,-19,-5,-22,-22,-25,-6,-6,-13,-14,-1,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,2166.7571,.2857143,2400,23,25,24,25,26,28,25,26,28,22,28,27,29,1,20058,32,112.48469,0,0,0
11800562,30,30,-3,-1,-3,-6,-5,1,-6,1,-11,-7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5048.8037,22.542858,5200,20,15,17,14,14,20,16,15,17,14,21,18,16,0,19328,12,292.60666,0,0,0
11801244,30,17,30,-1,9,-5,14,7,-2,11,0,-7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,571.8407,0,3100,9,11,14,11,10,10,12,10,11,8,10,11,11,0,20058,45,315.59665,0,0,1
11813187,30,30,21,30,-7,-8,-6,-7,24,25,-2,-5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2126.5044,0,7300,6,8,9,2,8,8,6,7,5,5,5,5,5,0,19693,16,1540.5519,0,0,1
11824085,30,30,-5,-2,-9,-5,-5,-4,-6,-5,-6,-14,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,1897.7406,45.813572,2600,23,28,25,22,26,25,25,25,24,25,25,28,29,0,20789,16,315.09625,0,0,0
11831517,30,30,9,12,1,-13,4,11,1,8,-4,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,889.89215,0,7100,18,16,17,16,17,15,17,13,16,14,20,20,17,0,20789,28,520.14429,0,0,1
11833039,30,30,2,11,-11,3,-6,-13,-6,-5,-16,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,875.60284,0,16600,20,18,19,15,19,17,19,20,22,16,22,19,19,0,20423,29,416.9469,0,0,1
11838842,30,30,18,16,22,20,19,17,16,18,26,15,21,0,0,0,0,0,0,0,0,0,0,0,0,0,613.26648,0,18500,3,2,2,-1,1,-1,3,1,4,1,-2,4,2,0,20789,13,555.14307,0,0,1
11848271,30,30,-2,9,8,4,4,30,11,2,30,3,25,1,0,0,0,0,0,0,0,0,0,0,0,0,627.02069,0,5100,2,3,7,1,4,5,5,3,3,4,4,5,1,0,19328,13,1257.377,0,0,1
11851288,30,30,8,-5,21,2,8,19,13,12,7,7,17,0,0,0,0,1,0,0,0,0,0,0,0,0,430.78784,11.550714,1300,12,7,11,10,8,10,8,8,13,11,13,11,11,0,19693,20,474.07349,0,0,1
11852664,30,30,-4,-21,0,2,0,-8,2,-24,30,30,-26,0,1,0,0,0,0,0,0,0,0,1,2,0,1003.45,75.421432,1500,26,25,28,23,29,25,25,29,28,25,26,28,26,1,19693,26,94.461151,0,0,1
11856322,30,30,18,-10,-6,-9,-1,17,6,8,1,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2406.8123,0,6100,14,11,12,12,9,10,13,11,11,8,15,12,12,0,19693,27,328.41296,0,0,1
11856405,30,30,-3,2,-3,-5,-7,-5,-5,-2,-7,-9,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,1640.3713,0,5100,20,21,19,16,21,18,20,18,22,20,23,24,19,0,19693,28,685.88818,0,0,1
11857070,30,30,10,-5,-10,30,-9,-7,12,30,-7,15,21,0,0,0,0,0,0,0,0,0,0,0,0,0,4717.4268,0,15100,13,11,11,7,11,9,11,10,14,10,11,13,7,0,20423,20,771.12854,0,0,1
